,Area,Convex Area,Major_axis_length,Plate_id,Well_id,bbox,centroid
710,188,269,37.139463095599375,DEC_P1,Q,"(190, 467, 204, 500)","(197.24468085106383, 482.4414893617021)"
711,613,832,61.56788957508427,DEC_P1,Q,"(205, 593, 261, 625)","(233.14192495921696, 608.9233278955954)"
712,240,326,31.84345317153064,DEC_P1,Q,"(259, 735, 277, 763)","(267.6333333333333, 747.7125)"
713,247,335,34.074878179534615,DEC_P1,Q,"(273, 300, 304, 320)","(288.0607287449393, 309.82995951417)"
714,399,558,50.42905907059156,DEC_P1,Q,"(278, 483, 324, 505)","(300.10275689223056, 493.32581453634083)"
715,362,475,44.259046545180986,DEC_P1,Q,"(293, 371, 327, 401)","(310.74585635359114, 386.6988950276243)"
716,779,1575,71.00280670634099,DEC_P1,Q,"(354, 711, 394, 774)","(369.599486521181, 738.0346598202824)"
717,390,542,40.108484119502144,DEC_P1,Q,"(357, 675, 397, 698)","(378.55384615384617, 686.4948717948718)"
718,339,434,41.88354634526517,DEC_P1,Q,"(360, 237, 392, 265)","(375.3244837758112, 250.58702064896755)"
719,389,566,45.49486895845705,DEC_P1,Q,"(400, 681, 424, 721)","(411.91002570694087, 700.4370179948586)"
720,364,522,42.86895426406952,DEC_P1,Q,"(424, 751, 456, 781)","(440.1126373626374, 765.7225274725274)"
721,782,1236,78.98150084940048,DEC_P1,Q,"(435, 259, 482, 320)","(462.11125319693093, 291.83631713554985)"
722,215,298,29.4908438547534,DEC_P1,Q,"(455, 142, 472, 169)","(463.36744186046514, 155.46046511627907)"
723,356,501,49.11520480107516,DEC_P1,Q,"(472, 728, 515, 743)","(494.7443820224719, 735.0477528089888)"
724,519,929,41.49695279575117,DEC_P1,Q,"(476, 142, 510, 179)","(491.13487475915224, 158.77263969171483)"
725,428,593,43.10175630692796,DEC_P1,Q,"(479, 761, 504, 801)","(491.8457943925234, 781.1635514018692)"
726,423,601,41.55969744715911,DEC_P1,Q,"(494, 378, 524, 410)","(507.2340425531915, 392.3286052009456)"
727,326,435,43.783944184700324,DEC_P1,Q,"(498, 324, 537, 338)","(516.2576687116565, 330.5)"
728,413,527,43.75007513246732,DEC_P1,Q,"(501, 790, 522, 828)","(510.9515738498789, 808.2566585956416)"
729,352,462,43.702660170214706,DEC_P1,Q,"(562, 750, 603, 768)","(583.6960227272727, 758.4914772727273)"
730,303,395,44.07101360272029,DEC_P1,Q,"(581, 969, 617, 991)","(597.8646864686468, 980.4158415841584)"
731,395,565,47.00873049264436,DEC_P1,Q,"(582, 877, 619, 905)","(600.6455696202531, 891.1316455696202)"
732,428,599,47.79866431482805,DEC_P1,Q,"(646, 627, 667, 670)","(657.2266355140187, 647.5233644859813)"
733,327,411,43.21140942042404,DEC_P1,Q,"(670, 865, 706, 892)","(687.2324159021407, 877.3700305810397)"
734,373,495,45.89192388433293,DEC_P1,Q,"(702, 731, 736, 762)","(718.5495978552278, 745.2144772117963)"
735,737,1218,46.96503343267288,DEC_P1,Q,"(716, 184, 761, 231)","(734.2618724559023, 204.66485753052916)"
736,443,604,36.57686550834906,DEC_P1,Q,"(745, 289, 780, 317)","(759.8577878103838, 301.32054176072234)"
737,408,566,50.003521578211384,DEC_P1,Q,"(749, 855, 794, 879)","(771.1642156862745, 865.843137254902)"
738,396,527,43.181146285834764,DEC_P1,Q,"(767, 241, 805, 261)","(784.8030303030303, 250.7550505050505)"
739,350,444,37.821356654247005,DEC_P1,Q,"(769, 446, 804, 464)","(784.2828571428571, 453.9142857142857)"
740,457,629,58.08099363118543,DEC_P1,Q,"(775, 941, 828, 964)","(801.636761487965, 952.7964989059082)"
741,537,961,42.408017800316436,DEC_P1,Q,"(777, 168, 813, 210)","(792.586592178771, 189.02607076350094)"
742,407,536,46.60339769757886,DEC_P1,Q,"(885, 479, 907, 522)","(895.1498771498772, 499.9361179361179)"
743,415,550,47.84602657983368,DEC_P1,Q,"(976, 469, 1007, 506)","(990.5590361445783, 487.68192771084335)"
744,452,627,42.0562092727882,DEC_P1,Q,"(979, 276, 1011, 308)","(998.0685840707964, 293.86725663716817)"
745,395,528,46.45205086501162,DEC_P1,Q,"(992, 545, 1033, 569)","(1011.5594936708861, 558.4)"
746,412,570,49.36858855478125,DEC_P1,Q,"(1000, 800, 1039, 826)","(1019.257281553398, 813.0776699029126)"
747,454,598,54.08538804219753,DEC_P1,Q,"(1022, 291, 1069, 309)","(1043.4713656387664, 299.8083700440529)"
748,185,228,27.36345730549251,DEC_P1,Q,"(1023, 631, 1045, 649)","(1033.1567567567567, 640.1513513513513)"
749,391,524,51.79095781126045,DEC_P1,Q,"(1054, 441, 1100, 457)","(1076.5549872122763, 448.6777493606138)"
750,373,488,39.945130546634175,DEC_P1,Q,"(1065, 780, 1100, 805)","(1079.9034852546918, 793.6675603217158)"
751,576,1099,70.65768856734698,DEC_P1,Q,"(1078, 898, 1133, 946)","(1101.4652777777778, 922.9670138888889)"
752,440,619,43.9655863392364,DEC_P1,Q,"(1085, 687, 1105, 728)","(1095.240909090909, 706.4909090909091)"
753,376,527,40.88375624895171,DEC_P1,Q,"(1129, 913, 1154, 949)","(1143.1994680851064, 931.6436170212766)"
754,342,451,44.78141403417649,DEC_P1,Q,"(1190, 614, 1230, 633)","(1208.43567251462, 622.7134502923976)"
755,395,549,42.644588228951896,DEC_P1,Q,"(1260, 639, 1295, 668)","(1277.7797468354431, 653.053164556962)"
756,270,389,40.90606189649854,DEC_P1,Q,"(1279, 1019, 1317, 1032)","(1297.0814814814814, 1025.6148148148147)"
757,393,534,44.08269127099977,DEC_P1,Q,"(1321, 814, 1344, 853)","(1333.5292620865139, 832.5725190839695)"
758,940,1460,90.8306607112,DEC_P1,Q,"(1323, 908, 1353, 989)","(1338.368085106383, 949.0351063829787)"
759,394,583,40.134989924289826,DEC_P1,Q,"(1423, 987, 1450, 1020)","(1439.489847715736, 1004.9695431472081)"
760,357,465,41.506375352891084,DEC_P1,Q,"(1462, 630, 1493, 659)","(1479.2689075630253, 642.9187675070028)"
761,307,381,29.13127988552187,DEC_P1,Q,"(1477, 807, 1497, 836)","(1485.8501628664494, 820.7524429967426)"
762,564,918,50.57079558842698,DEC_P1,Q,"(1487, 264, 1530, 292)","(1509.6152482269504, 281.02836879432624)"
763,507,745,59.119586844528236,DEC_P1,Q,"(1500, 294, 1547, 327)","(1523.8343195266273, 308.42800788954634)"
764,380,459,43.394152323229875,DEC_P1,Q,"(1554, 383, 1580, 419)","(1565.5815789473684, 400.12894736842105)"
765,374,471,41.7476204080791,DEC_P1,Q,"(1579, 918, 1609, 949)","(1592.8155080213903, 932.5320855614973)"
766,1183,2355,90.62215905704089,DEC_P1,Q,"(1620, 770, 1666, 847)","(1640.843617920541, 808.3930684699916)"
767,378,547,40.87116210922848,DEC_P1,Q,"(1623, 466, 1653, 498)","(1639.9656084656085, 480.24603174603175)"
768,413,580,52.74228757707534,DEC_P1,Q,"(1631, 845, 1678, 861)","(1653.8498789346247, 852.7167070217918)"
769,381,486,49.152682913744194,DEC_P1,Q,"(1669, 719, 1712, 744)","(1690.5301837270342, 731.7690288713911)"
770,454,653,49.16800045015868,DEC_P1,Q,"(1707, 313, 1731, 356)","(1718.4515418502203, 334.8678414096916)"
771,363,464,35.11979043487121,DEC_P1,Q,"(1754, 266, 1779, 297)","(1766.65564738292, 282.11570247933884)"
772,377,514,38.15133261473716,DEC_P1,Q,"(1755, 764, 1786, 792)","(1772.5729442970821, 775.8302387267904)"
773,781,1468,53.885913920381896,DEC_P1,Q,"(1767, 873, 1823, 913)","(1798.5838668373879, 895.0909090909091)"
774,394,541,41.15999641992244,DEC_P1,Q,"(1787, 825, 1827, 847)","(1806.5228426395938, 835.1294416243654)"
775,395,483,42.00922791551591,DEC_P1,Q,"(1801, 258, 1821, 295)","(1810.807594936709, 275.3139240506329)"
776,384,522,44.54115371828645,DEC_P1,Q,"(1883, 953, 1927, 972)","(1903.328125, 962.3203125)"
777,447,664,45.887322383857175,DEC_P1,Q,"(1892, 904, 1918, 942)","(1903.3825503355704, 921.5704697986578)"
778,483,676,47.131153169583385,DEC_P1,Q,"(1942, 324, 1974, 364)","(1955.6873706004142, 342.8550724637681)"
779,422,545,46.10336541698653,DEC_P1,Q,"(1954, 647, 1983, 683)","(1969.6090047393366, 664.3981042654028)"
780,386,498,44.40543575950453,DEC_P1,Q,"(1977, 478, 2010, 507)","(1992.800518134715, 492.77720207253884)"
781,375,473,48.66747835288319,DEC_P1,Q,"(1977, 739, 2021, 758)","(1996.9253333333334, 747.8133333333334)"
782,350,494,42.305982586641804,DEC_P1,Q,"(2022, 826, 2056, 853)","(2038.1142857142856, 839.0657142857143)"
783,433,636,40.30350180035622,DEC_P1,Q,"(2060, 651, 2084, 688)","(2070.819861431871, 667.5658198614319)"
784,338,411,31.77235010767717,DEC_P1,Q,"(2068, 161, 2087, 191)","(2076.94674556213, 174.801775147929)"
785,254,430,36.901438257843836,DEC_P1,Q,"(2153, 168, 2183, 191)","(2165.51968503937, 177.13779527559055)"
786,647,925,41.55350351079469,DEC_P1,Q,"(2210, 387, 2254, 421)","(2232.1514683153014, 403.242658423493)"
787,199,322,30.634921353990915,DEC_P1,Q,"(2257, 172, 2281, 194)","(2265.0804020100504, 179.04522613065328)"
788,256,378,36.55577695352081,DEC_P1,Q,"(2308, 160, 2343, 176)","(2324.59765625, 168.1015625)"
789,465,594,48.355296784754806,DEC_P1,Q,"(2331, 384, 2365, 419)","(2346.1784946236558, 400.5827956989247)"
790,445,592,46.11059640462483,DEC_P1,Q,"(2364, 405, 2393, 442)","(2378.8044943820223, 423.8988764044944)"
791,716,1252,50.70123850957334,DEC_P1,Q,"(2366, 890, 2414, 933)","(2394.7960893854747, 913.9148044692737)"
792,477,708,53.901096296522816,DEC_P1,Q,"(2372, 236, 2418, 265)","(2395.289308176101, 249.95387840670858)"
793,391,533,46.910798972970326,DEC_P1,Q,"(2400, 379, 2435, 409)","(2415.4245524296675, 394.7442455242967)"
794,365,500,40.70331065582335,DEC_P1,Q,"(2401, 431, 2433, 457)","(2417.2986301369865, 443.7041095890411)"
795,348,443,48.57471365342245,DEC_P1,Q,"(2411, 224, 2454, 236)","(2431.82183908046, 230.01149425287358)"
796,360,493,41.58299529524761,DEC_P1,Q,"(2430, 331, 2456, 365)","(2443.6194444444445, 347.2111111111111)"
797,377,505,44.34536066003774,DEC_P1,Q,"(2585, 488, 2619, 517)","(2602.15649867374, 501.7931034482759)"
798,254,359,42.092954694351384,DEC_P1,Q,"(2601, 170, 2642, 184)","(2621.0236220472443, 177.748031496063)"
799,436,613,46.534843514695076,DEC_P1,Q,"(2619, 814, 2637, 856)","(2627.672018348624, 833.5)"
800,444,608,49.64956102825257,DEC_P1,Q,"(2628, 670, 2644, 714)","(2635.3941441441443, 692.5765765765766)"
801,371,522,45.37707714445327,DEC_P1,Q,"(2684, 300, 2721, 327)","(2702.7088948787064, 313.1212938005391)"
802,356,407,30.438099522296802,DEC_P1,Q,"(2714, 287, 2743, 308)","(2729.817415730337, 296.5842696629214)"
803,361,490,39.53552742345363,DEC_P1,Q,"(2728, 523, 2752, 559)","(2738.5927977839333, 541.2049861495844)"
804,199,259,34.84029963296134,DEC_P1,Q,"(2753, 1016, 2786, 1029)","(2768.457286432161, 1021.8090452261307)"
805,383,522,43.174871130130356,DEC_P1,Q,"(2757, 361, 2776, 400)","(2765.934725848564, 380.76762402088775)"
806,261,368,35.29974852604831,DEC_P1,Q,"(2775, 994, 2803, 1017)","(2787.2107279693487, 1004.463601532567)"
807,467,620,52.81790476465398,DEC_P1,Q,"(2788, 441, 2807, 488)","(2796.7301927194862, 464.50107066381156)"
808,367,528,39.554901391113724,DEC_P1,Q,"(2799, 914, 2820, 951)","(2809.2261580381473, 932.2643051771117)"
809,357,462,42.42133669577099,DEC_P1,Q,"(2801, 730, 2825, 764)","(2811.1176470588234, 747.6078431372549)"
810,195,228,34.981355629534676,DEC_P1,Q,"(2821, 161, 2846, 185)","(2832.8153846153846, 172.52307692307693)"
811,413,596,40.11906755449152,DEC_P1,Q,"(2833, 382, 2858, 415)","(2842.5351089588376, 396.4769975786925)"
812,399,546,43.98696825985771,DEC_P1,Q,"(2860, 813, 2886, 850)","(2873.907268170426, 829.6992481203008)"
813,421,574,49.82464535948451,DEC_P1,Q,"(2863, 364, 2895, 403)","(2878.4156769596198, 382.96912114014253)"
814,661,1056,68.92331133462956,DEC_P1,Q,"(2910, 607, 2969, 642)","(2942.9742813918306, 626.7458396369137)"
815,413,597,52.95794559769712,DEC_P1,Q,"(2910, 730, 2956, 754)","(2932.1138014527846, 743.273607748184)"
816,416,574,45.65816473247893,DEC_P1,Q,"(2921, 483, 2952, 519)","(2936.278846153846, 500.8485576923077)"
817,390,501,48.03745434126736,DEC_P1,Q,"(2927, 388, 2966, 419)","(2946.4153846153845, 403.3282051282051)"
818,273,304,23.766898120085465,DEC_P1,Q,"(2995, 316, 3013, 339)","(3003.6153846153848, 326.76556776556777)"
819,347,452,46.674544955564315,DEC_P1,Q,"(2999, 194, 3032, 227)","(3015.6397694524494, 209.62536023054756)"
820,167,215,30.89516530859217,DEC_P1,Q,"(3030, 1004, 3060, 1015)","(3042.8323353293413, 1009.2814371257485)"
821,273,336,34.97259921222255,DEC_P1,Q,"(3037, 294, 3071, 311)","(3053.8864468864467, 302.0805860805861)"
822,413,583,41.15218444052415,DEC_P1,Q,"(3150, 564, 3192, 587)","(3171.8740920096852, 575.0024213075061)"
823,416,583,41.3908324897715,DEC_P1,Q,"(3213, 674, 3241, 707)","(3224.949519230769, 690.7259615384615)"
824,256,361,39.74904249562625,DEC_P1,Q,"(3225, 731, 3257, 757)","(3240.9296875, 740.3671875)"
825,279,446,37.18967928502951,DEC_P1,Q,"(3291, 614, 3314, 646)","(3302.304659498208, 629.8243727598566)"
826,322,418,44.278452802813,DEC_P1,R,"(137, 513, 169, 543)","(152.3447204968944, 526.7515527950311)"
827,179,212,29.098232257923947,DEC_P1,R,"(154, 580, 169, 606)","(160.66480446927375, 592.6927374301677)"
828,243,358,36.88422770664885,DEC_P1,R,"(283, 286, 299, 321)","(290.43621399176953, 302.3909465020576)"
829,704,1336,62.65115820340243,DEC_P1,R,"(291, 878, 331, 944)","(307.74147727272725, 910.8991477272727)"
830,470,672,53.980692465563656,DEC_P1,R,"(324, 116, 345, 168)","(335.0276595744681, 143.15106382978723)"
831,311,500,52.67265712158987,DEC_P1,R,"(340, 90, 377, 124)","(359.9710610932476, 107.44372990353698)"
832,267,355,32.97744259738515,DEC_P1,R,"(340, 439, 373, 455)","(355.5093632958802, 446.5243445692884)"
833,308,427,40.84640184081751,DEC_P1,R,"(503, 855, 542, 873)","(521.525974025974, 863.1201298701299)"
834,382,531,52.0075899319431,DEC_P1,R,"(592, 345, 617, 388)","(603.2041884816754, 366.87696335078533)"
835,374,500,46.253520838678405,DEC_P1,R,"(604, 273, 646, 294)","(624.4251336898395, 282.8983957219251)"
836,390,535,48.19185401191414,DEC_P1,R,"(605, 172, 645, 200)","(623.7871794871795, 185.24358974358975)"
837,373,505,46.71208297010942,DEC_P1,R,"(613, 744, 640, 782)","(624.9436997319035, 761.1876675603218)"
838,200,296,46.104977870593466,DEC_P1,R,"(657, 879, 685, 911)","(671.03, 894.74)"
839,207,274,31.988509292086732,DEC_P1,R,"(741, 917, 759, 944)","(750.2270531400966, 929.7004830917874)"
840,404,639,44.771167606243196,DEC_P1,R,"(784, 508, 805, 548)","(792.7549504950495, 528.3217821782179)"
841,315,398,43.81073618620666,DEC_P1,R,"(791, 129, 831, 143)","(810.7396825396826, 136.51746031746032)"
842,404,774,59.584156179777935,DEC_P1,R,"(797, 68, 816, 119)","(807.2079207920792, 93.23267326732673)"
843,297,396,42.5977117311332,DEC_P1,R,"(831, 254, 870, 267)","(849.5589225589225, 260.026936026936)"
844,272,365,38.5036553927876,DEC_P1,R,"(834, 909, 854, 943)","(843.6323529411765, 925.2426470588235)"
845,439,661,51.94209123981301,DEC_P1,R,"(838, 844, 883, 873)","(860.5854214123007, 859.2984054669704)"
846,351,464,39.748304075960164,DEC_P1,R,"(961, 561, 997, 583)","(977.7122507122507, 570.9059829059829)"
847,323,433,46.04065688018107,DEC_P1,R,"(1000, 891, 1041, 908)","(1018.8173374613003, 898.2291021671826)"
848,360,504,48.39479771579295,DEC_P1,R,"(1017, 521, 1053, 552)","(1036.0611111111111, 535.3638888888889)"
849,124,186,38.52976352978628,DEC_P1,R,"(1021, 124, 1054, 139)","(1038.3951612903227, 132.24193548387098)"
850,188,309,34.741363392347274,DEC_P1,R,"(1054, 82, 1071, 114)","(1060.840425531915, 96.27659574468085)"
851,359,496,46.9898631886942,DEC_P1,R,"(1060, 221, 1102, 244)","(1082.2061281337046, 233.36211699164346)"
852,386,502,48.18210778088527,DEC_P1,R,"(1087, 458, 1123, 491)","(1103.10103626943, 473.15284974093265)"
853,338,451,39.61388577092623,DEC_P1,R,"(1093, 711, 1130, 727)","(1110.8727810650887, 718.9467455621302)"
854,316,426,37.05908121745423,DEC_P1,R,"(1116, 775, 1133, 810)","(1124.2816455696202, 792.1708860759494)"
855,393,603,45.24402171684913,DEC_P1,R,"(1118, 222, 1152, 255)","(1133.8396946564885, 236.73027989821884)"
856,554,757,53.8312208501321,DEC_P1,R,"(1177, 838, 1212, 882)","(1197.225631768953, 856.3483754512636)"
857,341,474,43.66523172717314,DEC_P1,R,"(1235, 248, 1270, 272)","(1251.7536656891496, 260.0879765395894)"
858,379,513,42.395818597689974,DEC_P1,R,"(1322, 870, 1340, 909)","(1330.7862796833774, 887.6701846965699)"
859,334,484,37.815927030853516,DEC_P1,R,"(1472, 183, 1492, 217)","(1481.88622754491, 197.87724550898204)"
860,406,437,50.767494685231576,DEC_P1,R,"(1520, 401, 1532, 448)","(1526.3793103448277, 424.69950738916253)"
861,738,1483,97.8822010962954,DEC_P1,R,"(1639, 806, 1702, 868)","(1665.929539295393, 839.0921409214092)"
862,620,1028,69.53176088442876,DEC_P1,R,"(1684, 752, 1728, 805)","(1704.191935483871, 778.5225806451613)"
863,376,489,46.80404106121879,DEC_P1,R,"(1731, 208, 1753, 248)","(1743.348404255319, 226.8031914893617)"
864,685,923,61.20987179316518,DEC_P1,R,"(1753, 887, 1813, 917)","(1782.036496350365, 900.1401459854014)"
865,415,461,60.96819727066159,DEC_P1,R,"(1791, 312, 1832, 354)","(1809.7349397590363, 333.35421686746986)"
866,363,492,42.953425328960996,DEC_P1,R,"(1810, 487, 1847, 509)","(1826.6363636363637, 497.94765840220384)"
867,429,582,53.99241324275935,DEC_P1,R,"(1901, 344, 1944, 374)","(1924.079254079254, 360.1048951048951)"
868,349,453,39.0168220738463,DEC_P1,R,"(1907, 496, 1943, 516)","(1924.865329512894, 506.40687679083095)"
869,395,553,47.595784079865176,DEC_P1,R,"(1911, 670, 1958, 687)","(1934.1772151898733, 678.1139240506329)"
870,357,509,40.884712409465614,DEC_P1,R,"(1916, 234, 1949, 260)","(1929.8543417366948, 248.46218487394958)"
871,298,403,38.191790487288635,DEC_P1,R,"(1925, 378, 1955, 403)","(1938.0, 391.78187919463085)"
872,291,478,37.73499520325311,DEC_P1,R,"(1927, 130, 1961, 154)","(1947.0756013745704, 139.2233676975945)"
873,341,444,45.73385521011079,DEC_P1,R,"(2021, 760, 2047, 797)","(2033.425219941349, 777.8533724340176)"
874,364,538,37.9876786215158,DEC_P1,R,"(2050, 157, 2076, 190)","(2059.6593406593406, 175.51373626373626)"
875,349,463,45.74457315174182,DEC_P1,R,"(2065, 908, 2088, 947)","(2076.6934097421204, 927.6704871060172)"
876,328,435,41.06060548739928,DEC_P1,R,"(2112, 752, 2150, 770)","(2128.9298780487807, 762.2439024390244)"
877,416,563,48.78718140421581,DEC_P1,R,"(2117, 698, 2141, 739)","(2128.747596153846, 718.1634615384615)"
878,411,564,50.38824391294192,DEC_P1,R,"(2144, 786, 2173, 826)","(2157.693430656934, 805.4476885644768)"
879,348,451,46.62152396087954,DEC_P1,R,"(2159, 382, 2195, 412)","(2176.5402298850577, 396.4454022988506)"
880,376,513,50.80689765125571,DEC_P1,R,"(2195, 344, 2231, 379)","(2212.505319148936, 361.45212765957444)"
881,164,286,32.690042137875274,DEC_P1,R,"(2216, 118, 2240, 142)","(2228.987804878049, 130.2012195121951)"
882,343,484,49.311195293973185,DEC_P1,R,"(2224, 178, 2267, 200)","(2245.204081632653, 189.41107871720118)"
883,384,518,46.0126142768302,DEC_P1,R,"(2282, 597, 2314, 631)","(2297.3359375, 613.1901041666666)"
884,359,487,48.40483782209882,DEC_P1,R,"(2303, 179, 2319, 224)","(2310.175487465181, 200.88857938718664)"
885,347,495,45.64996951791876,DEC_P1,R,"(2328, 597, 2355, 634)","(2341.3371757925074, 614.3631123919308)"
886,405,575,51.55133302251949,DEC_P1,R,"(2332, 454, 2382, 470)","(2356.637037037037, 462.27654320987654)"
887,214,256,27.140272246986605,DEC_P1,R,"(2344, 737, 2360, 762)","(2350.233644859813, 750.0)"
888,398,598,47.36062702999589,DEC_P1,R,"(2375, 622, 2419, 641)","(2396.741206030151, 631.4874371859296)"
889,271,378,42.29604949985339,DEC_P1,R,"(2570, 147, 2592, 184)","(2581.0811808118083, 165.39852398523985)"
890,371,555,50.657392973879716,DEC_P1,R,"(2588, 657, 2629, 686)","(2606.1752021563343, 673.3962264150944)"
891,408,627,56.74996536564712,DEC_P1,R,"(2649, 259, 2700, 282)","(2673.850490196078, 269.79411764705884)"
892,351,435,46.21228148593552,DEC_P1,R,"(2651, 376, 2669, 417)","(2659.2108262108263, 395.3960113960114)"
893,415,559,49.128605619862824,DEC_P1,R,"(2670, 790, 2699, 831)","(2685.7156626506026, 811.2722891566265)"
894,345,496,40.77278278873185,DEC_P1,R,"(2675, 288, 2697, 326)","(2685.113043478261, 305.9304347826087)"
895,345,460,47.61792519855186,DEC_P1,R,"(2691, 336, 2705, 380)","(2697.5333333333333, 357.72463768115944)"
896,367,504,49.0716848590388,DEC_P1,R,"(2694, 610, 2731, 642)","(2711.215258855586, 625.9318801089918)"
897,351,496,49.27016646703532,DEC_P1,R,"(2708, 223, 2755, 240)","(2731.7578347578346, 230.15669515669515)"
898,316,423,47.59181750235614,DEC_P1,R,"(2731, 962, 2775, 974)","(2753.1487341772154, 967.8291139240506)"
899,295,379,41.67132260177092,DEC_P1,R,"(2745, 338, 2776, 366)","(2761.569491525424, 352.7016949152542)"
900,362,544,40.06948857191053,DEC_P1,R,"(2765, 208, 2793, 238)","(2775.9364640883978, 219.4889502762431)"
901,317,442,42.71226687439373,DEC_P1,R,"(2823, 325, 2853, 356)","(2837.403785488959, 340.1482649842271)"
902,363,490,45.085462576968204,DEC_P1,R,"(2834, 528, 2850, 569)","(2841.473829201102, 547.2865013774104)"
903,358,556,50.310356640368035,DEC_P1,R,"(2943, 232, 2991, 249)","(2966.1731843575417, 239.87988826815644)"
904,322,456,42.27504144325137,DEC_P1,R,"(2948, 589, 2967, 627)","(2957.4285714285716, 608.0248447204968)"
905,334,458,44.42783281148036,DEC_P1,R,"(2963, 318, 3002, 340)","(2981.263473053892, 327.7784431137725)"
906,299,411,44.803540370594476,DEC_P1,R,"(2979, 191, 3004, 226)","(2992.4046822742475, 207.438127090301)"
907,327,565,46.55383040994622,DEC_P1,R,"(3001, 140, 3045, 162)","(3026.7217125382263, 147.94495412844037)"
908,335,449,36.39117955424131,DEC_P1,R,"(3033, 771, 3050, 803)","(3041.576119402985, 787.3164179104477)"
909,296,401,47.5820753759467,DEC_P1,R,"(3042, 204, 3084, 219)","(3063.074324324324, 210.6722972972973)"
910,375,551,49.028518222402,DEC_P1,R,"(3043, 254, 3087, 274)","(3064.768, 263.99466666666666)"
911,375,552,50.10789493068074,DEC_P1,R,"(3133, 851, 3168, 886)","(3147.776, 868.4986666666666)"
912,435,708,54.46714653237666,DEC_P1,R,"(3185, 152, 3235, 175)","(3209.7793103448275, 160.73793103448276)"
913,340,534,39.27881090264231,DEC_P1,R,"(3264, 473, 3294, 505)","(3274.9058823529413, 489.4264705882353)"
914,253,414,39.067018276592904,DEC_P1,S,"(153, 554, 175, 588)","(161.37154150197628, 571.897233201581)"
915,291,391,42.591430101892115,DEC_P1,S,"(221, 385, 236, 423)","(228.4810996563574, 403.86941580756013)"
916,352,550,55.6497441177412,DEC_P1,S,"(227, 334, 247, 381)","(238.95170454545453, 356.4176136363636)"
917,524,982,45.98224967536858,DEC_P1,S,"(312, 800, 344, 848)","(324.4751908396947, 822.8301526717557)"
918,311,437,45.98161437667746,DEC_P1,S,"(438, 353, 451, 394)","(444.14790996784564, 373.2282958199357)"
919,340,482,46.81299901613415,DEC_P1,S,"(451, 224, 477, 263)","(463.94117647058823, 243.29705882352943)"
920,288,415,39.26659927923828,DEC_P1,S,"(472, 653, 498, 683)","(484.7048611111111, 666.4027777777778)"
921,310,501,47.94909917370673,DEC_P1,S,"(513, 439, 552, 462)","(529.0935483870968, 452.69032258064516)"
922,317,435,45.16770938647655,DEC_P1,S,"(514, 467, 551, 492)","(532.7129337539432, 479.54574132492115)"
923,321,457,44.642509050374194,DEC_P1,S,"(547, 929, 565, 969)","(556.5576323987539, 949.1028037383178)"
924,133,160,18.455565693548134,DEC_P1,S,"(570, 124, 583, 141)","(576.9398496240601, 133.24812030075188)"
925,317,432,47.86693237235237,DEC_P1,S,"(586, 458, 623, 485)","(606.1388012618296, 472.41324921135646)"
926,129,172,21.046603693223396,DEC_P1,S,"(615, 120, 626, 140)","(619.8527131782946, 129.91472868217053)"
927,281,366,34.9804267734119,DEC_P1,S,"(617, 659, 645, 682)","(630.3843416370107, 670.5729537366548)"
928,319,452,33.15905994651633,DEC_P1,S,"(626, 522, 646, 554)","(635.7993730407524, 538.4326018808778)"
929,337,496,42.50328286371885,DEC_P1,S,"(627, 406, 655, 440)","(638.6884272997032, 421.2492581602374)"
930,354,518,46.955526136660914,DEC_P1,S,"(664, 306, 704, 330)","(683.132768361582, 317.58474576271186)"
931,354,544,42.3714439056523,DEC_P1,S,"(700, 468, 725, 505)","(711.7683615819209, 486.76553672316385)"
932,323,454,40.0756301666549,DEC_P1,S,"(762, 260, 799, 280)","(778.9133126934985, 270.6656346749226)"
933,710,1220,65.23857073845522,DEC_P1,S,"(779, 562, 811, 622)","(794.2352112676057, 591.8661971830986)"
934,290,366,44.00758196781771,DEC_P1,S,"(784, 426, 804, 463)","(794.4344827586207, 444.6275862068965)"
935,285,413,30.283564584608637,DEC_P1,S,"(786, 199, 815, 220)","(798.7157894736843, 208.2175438596491)"
936,352,492,47.53421894533345,DEC_P1,S,"(830, 776, 856, 813)","(844.0397727272727, 795.6875)"
937,317,446,37.75164636073212,DEC_P1,S,"(831, 518, 862, 544)","(845.9369085173502, 530.006309148265)"
938,339,498,45.4934923417538,DEC_P1,S,"(839, 232, 881, 251)","(860.3569321533923, 241.72861356932154)"
939,266,363,39.02699426711022,DEC_P1,S,"(861, 720, 889, 747)","(873.9962406015038, 732.875939849624)"
940,245,332,36.49082756910223,DEC_P1,S,"(867, 466, 899, 483)","(882.2081632653061, 473.9510204081633)"
941,608,923,44.665893274884176,DEC_P1,S,"(909, 733, 938, 779)","(922.6200657894736, 758.6513157894736)"
942,375,547,42.240154425049774,DEC_P1,S,"(917, 393, 937, 433)","(925.2346666666666, 410.8186666666667)"
943,375,498,37.116407118531676,DEC_P1,S,"(929, 526, 951, 557)","(938.4586666666667, 540.1093333333333)"
944,356,489,47.933462763782714,DEC_P1,S,"(938, 357, 955, 401)","(945.9943820224719, 379.2752808988764)"
945,332,477,47.46075965796899,DEC_P1,S,"(947, 231, 992, 247)","(968.722891566265, 238.96987951807228)"
